Tiempo(seg),Temperatura 1,Temperatura 2,Temperatura 3,Temperatura 4,Temperatura 5,Temperatura 6,Temperatura 7,Temperatura 8,Temperatura 9,Temperatura 10
 163, 841.887074525428, 841.885679280094, 841.803282778146, 841.619016793849, 841.300071522323, 840.812279984588, 840.121088435071, 839.191818956726, 837.989831573207, 836.480694652678
 163.5, 841.853031526646, 841.851636231962, 841.769236820843, 841.584964834053, 841.266010868668, 840.778210031165, 840.087012872476, 839.157747985315, 837.955783327232, 836.446694964819
 164, 841.818987375291, 841.817592033368, 841.735189837586, 841.550912116905, 841.231949889437, 840.744140334409, 840.052938243645, 839.123678620852, 837.921737230842, 836.412697716424
 164.5, 841.784942121841, 841.783546734747, 841.701141876378, 841.516858685164, 841.197888618959, 840.710070917274, 840.018864558303, 839.089610859901, 837.887693269973, 836.378702887727
 165, 841.750895815785, 841.749500385549, 841.667092984287, 841.482804580754, 841.163827090889, 840.676001802266, 839.984791825983, 839.05554469909, 837.853651430838, 836.344710459342
 165.5, 841.716848505649, 841.715453034259, 841.633043207459, 841.44874984478, 841.129765338226, 840.64193301145, 839.950720056032, 839.021480135112, 837.819611699915, 836.310720412263
 166, 841.682800239009, 841.681404728415, 841.598992591142, 841.414694517545, 841.095703393324, 840.60786456646, 839.916649257614, 838.987417164725, 837.785574063944, 836.276732727854
 166.5, 841.648751062513, 841.647355514628, 841.564941179698, 841.380638638564, 841.061641287905, 840.573796488507, 839.882579439711, 838.953355784747, 837.751538509926, 836.242747387838
 167, 841.614701021898, 841.613305438596, 841.530889016624, 841.346582246579, 841.027579053071, 840.539728798387, 839.848510611132, 838.919295992058, 837.71750502511, 836.208764374296
 167.5, 841.580650162009, 841.579254545127, 841.496836144566, 841.312525379578, 840.993516719317, 840.50566151649, 839.814442780509, 838.885237783596, 837.683473596995, 836.174783669657
 168, 841.546598526811, 841.545202878153, 841.462782605339, 841.278468074805, 840.95945431654, 840.471594662804, 839.780375956307, 838.85118115636, 837.649444213323, 836.140805256691
 168.5, 841.512546159417, 841.511150480748, 841.42872843994, 841.244410368777, 840.925391874054, 840.43752825693, 839.746310146825, 838.817126107406, 837.615416862072, 836.106829118503
 169, 841.478493102091, 841.477097395145, 841.394673688565, 841.210352297298, 840.891329420601, 840.403462318084, 839.712245360196, 838.783072633843, 837.581391531456, 836.072855238526
 169.5, 841.444439396276, 841.443043662752, 841.360618390626, 841.176293895471, 840.85726698436, 840.369396865105, 839.678181604398, 838.749020732839, 837.547368209914, 836.038883600516
 170, 841.410385082605, 841.408989324167, 841.326562584764, 841.142235197715, 840.823204592959, 840.335331916464, 839.644118887248, 838.714970401615, 837.513346886113, 836.004914188544
 170.5, 841.376330200916, 841.374934419196, 841.292506308866, 841.108176237775, 840.789142273487, 840.301267490272, 839.610057216411, 838.680921637443, 837.479327548938, 835.97094698699
 171, 841.342274790269, 841.34087898687, 841.258449600078, 841.074117048737, 840.755080052503, 840.267203604283, 839.575996599402, 838.646874437651, 837.44531018749, 835.936981980538
 171.5, 841.308218888963, 841.306823065453, 841.224392494823, 841.040057663042, 840.721017956046, 840.233140275906, 839.541937043586, 838.612828799614, 837.41129479108, 835.90301915417
 172, 841.274162534546, 841.272766692464, 841.190335028808, 841.005998112497, 840.686956009648, 840.199077522207, 839.507878556186, 838.57878472076, 837.377281349229, 835.86905849316
 172.5, 841.240105763834, 841.23870990469, 841.156277237046, 840.971938428284, 840.652894238339, 840.16501535992, 839.47382114428, 838.544742198563, 837.343269851659, 835.835099983065
 173, 841.206048612924, 841.204652738197, 841.122219153864, 840.93787864098, 840.618832666663, 840.130953805451, 839.43976481481, 838.510701230548, 837.309260288293, 835.801143609728
 173.5, 841.171991117207, 841.170595228348, 841.088160812921, 840.903818780561, 840.584771318682, 840.096892874884, 839.405709574579, 838.476661814286, 837.275252649248, 835.767189359261
 174, 841.137933311384, 841.136537409815, 841.054102247214, 840.869758876421, 840.550710217988, 840.062832583989, 839.371655430258, 838.442623947393, 837.241246924833, 835.73323721805
 174.5, 841.103875229476, 841.102479316592, 841.020043489099, 840.835698957376, 840.516649387711, 840.028772948226, 839.337602388383, 838.408587627532, 837.207243105545, 835.699287172744
 175, 841.069816904842, 841.068420982009, 840.985984570298, 840.80163905168, 840.482588850529, 839.994713982753, 839.303550455366, 838.374552852409, 837.173241182064, 835.665339210251
 175.5, 841.035758370186, 841.034362438745, 840.951925521914, 840.767579187036, 840.448528628678, 839.960655702432, 839.269499637491, 838.340519619776, 837.139241145253, 835.631393317732
 176, 841.001699657575, 841.00030371884, 840.917866374442, 840.733519390603, 840.414468743958, 839.926598121834, 839.235449940917, 838.306487927424, 837.105242986151, 835.597449482601
 176.5, 840.967640798449, 840.966244853709, 840.88380715778, 840.699459689012, 840.380409217742, 839.892541255242, 839.201401371683, 838.272457773189, 837.071246695968, 835.563507692511
 177, 840.933581823633, 840.932185874152, 840.849747901244, 840.66540010837, 840.346350070985, 839.858485116662, 839.167353935708, 838.238429154947, 837.037252266089, 835.529567935359
 177.5, 840.899522763352, 840.898126810367, 840.815688633574, 840.631340674278, 840.312291324234, 839.824429719826, 839.133307638796, 838.204402070614, 837.003259688063, 835.495630199276
 178, 840.865463647236, 840.864067691963, 840.781629382951, 840.597281411833, 840.278232997632, 839.790375078194, 839.099262486636, 838.170376518146, 836.969268953602, 835.461694472621
 178.5, 840.83140450434, 840.83000854797, 840.747570177003, 840.563222345642, 840.244175110928, 839.756321204965, 839.065218484803, 838.136352495536, 836.93528005458, 835.427760743982
 179, 840.79734536315, 840.795949406849, 840.71351104282, 840.529163499833, 840.210117683488, 839.722268113078, 839.031175638766, 838.102330000818, 836.901292983028, 835.393829002166
 179.5, 840.763286251594, 840.761890296508, 840.679452006962, 840.495104898058, 840.176060734294, 839.68821581522, 838.997133953882, 838.068309032061, 836.867307731131, 835.359899236198
 180, 840.729227197055, 840.727831244306, 840.645393095468, 840.461046563512, 840.14200428196, 839.654164323827, 838.963093435405, 838.03428958737, 836.833324291226, 835.325971435318
 180.5, 840.695168226381, 840.693772277069, 840.61133433387, 840.426988518931, 840.107948344735, 839.620113651093, 838.929054088484, 838.000271664888, 836.799342655797, 835.29204558897
 181, 840.661109365895, 840.659713421099, 840.577275747201, 840.392930786611, 840.073892940511, 839.586063808973, 838.895015918168, 837.966255262791, 836.765362817474, 835.258121686807
 181.5, 840.627050641404, 840.625654702183, 840.543217360002, 840.358873388409, 840.039838086829, 839.552014809188, 838.860978929404, 837.932240379291, 836.73138476903, 835.224199718681
 182, 840.592992078215, 840.591596145604, 840.509159196338, 840.324816345755, 840.005783800888, 839.517966663226, 838.826943127043, 837.898227012632, 836.697408503377, 835.19027967464
 182.5, 840.558933701134, 840.557537776151, 840.475101279799, 840.290759679661, 839.971730099549, 839.483919382355, 838.79290851584, 837.864215161092, 836.663434013565, 835.156361544926
 183, 840.524875534486, 840.523479618129, 840.441043633519, 840.256703410728, 839.937676999345, 839.449872977618, 838.758875100456, 837.830204822983, 836.629461292777, 835.12244531997
 183.5, 840.49081760212, 840.489421695365, 840.406986280175, 840.222647559152, 839.903624516483, 839.415827459842, 838.724842885459, 837.796195996645, 836.59549033433, 835.088530990389
 184, 840.456759927418, 840.455364031224, 840.372929242002, 840.188592144735, 839.869572666854, 839.381782839644, 838.690811875329, 837.762188680452, 836.561521131668, 835.05461854698
 184.5, 840.422702533305, 840.421306648611, 840.338872540801, 840.154537186894, 839.835521466038, 839.34773912743, 838.656782074455, 837.728182872809, 836.527553678363, 835.02070798072
 185, 840.388645442258, 840.387249569985, 840.304816197947, 840.120482704662, 839.801470929309, 839.313696333404, 838.622753487141, 837.694178572149, 836.49358796811, 834.986799282761
 185.5, 840.354588676313, 840.353192817365, 840.270760234394, 840.086428716703, 839.767421071644, 839.279654467568, 838.588726117604, 837.660175776935, 836.459623994727, 834.952892444425
 186, 840.320532257077, 840.319136412339, 840.236704670691, 840.052375241313, 839.733371907723, 839.245613539729, 838.55469996998, 837.626174485659, 836.425661752151, 834.918987457202
 186.5, 840.286476205733, 840.285080376074, 840.202649526979, 840.018322296433, 839.699323451944, 839.211573559501, 838.520675048321, 837.592174696841, 836.391701234435, 834.885084312749
 187, 840.252420543051, 840.251024729322, 840.168594823011, 839.98426989965, 839.665275718417, 839.177534536309, 838.486651356599, 837.55817640903, 836.35774243575, 834.851183002883
 187.5, 840.218365289394, 840.216969492429, 840.134540578149, 839.950218068209, 839.63122872098, 839.143496479394, 838.45262889871, 837.5241796208, 836.323785350375, 834.817283519579
 188, 840.184310464726, 840.182914685344, 840.100486811379, 839.916166819017, 839.597182473197, 839.109459397815, 838.418607678469, 837.490184330753, 836.289829972703, 834.783385854969
 188.5, 840.150256088621, 840.148860327624, 840.066433541314, 839.882116168648, 839.56313698837, 839.075423300453, 838.384587699618, 837.456190537518, 836.255876297234, 834.749490001334
 189, 840.116202180271, 840.114806438445, 840.032380786204, 839.848066133354, 839.529092279535, 839.041388196016, 838.350568965824, 837.422198239746, 836.221924318574, 834.715595951109
 189.5, 840.082148758491, 840.080753036607, 839.99832856394, 839.814016729069, 839.495048359478, 839.007354093037, 838.316551480682, 837.388207436118, 836.187974031433, 834.681703696872
 190, 840.048095841728, 840.046700140544, 839.964276892065, 839.779967971413, 839.461005240732, 838.973320999887, 838.282535247714, 837.354218125335, 836.154025430623, 834.647813231346
 190.5, 840.01404344807, 840.012647768325, 839.930225787777, 839.745919875703, 839.426962935583, 838.939288924768, 838.248520270374, 837.320230306126, 836.120078511056, 834.613924547393
 191, 839.979991595248, 839.978595937671, 839.896175267938, 839.711872456952, 839.392921456078, 838.905257875723, 838.214506552046, 837.28624397724, 836.086133267742, 834.580037638016
 191.5, 839.945940300649, 839.944544665951, 839.862125349082, 839.677825729883, 839.358880814028, 838.871227860637, 838.180494096049, 837.252259137453, 836.052189695788, 834.546152496351
 192, 839.911889581318, 839.910493970198, 839.828076047415, 839.64377970893, 839.324841021012, 838.837198887239, 838.146482905633, 837.21827578556, 836.018247790393, 834.512269115668
 192.5, 839.877839453966, 839.876443867109, 839.79402737883, 839.609734408241, 839.290802088383, 838.803170963107, 838.112472983986, 837.184293920381, 835.984307546852, 834.478387489366
 193, 839.843789934978, 839.842394373056, 839.759979358906, 839.575689841691, 839.256764027268, 838.76914409567, 838.078464334231, 837.150313540757, 835.950368960548, 834.444507610971
 193.5, 839.809741040418, 839.808345504089, 839.725932002919, 839.541646022881, 839.22272684858, 838.73511829221, 838.044456959431, 837.11633464555, 835.916432026953, 834.410629474137
 194, 839.775692786036, 839.774297275944, 839.691885325844, 839.507602965147, 839.188690563015, 838.701093559867, 838.010450862585, 837.082357233644, 835.882496741628, 834.376753072638
 194.5, 839.741645187271, 839.740249704051, 839.657839342364, 839.473560681561, 839.154655181061, 838.66706990564, 837.976446046636, 837.048381303942, 835.848563100216, 834.342878400369
 195, 839.707598259264, 839.706202803536, 839.623794066874, 839.439519184942, 839.120620713, 838.633047336389, 837.942442514464, 837.014406855369, 835.814631098447, 834.309005451343
 195.5, 839.673552016856, 839.672156589228, 839.589749513487, 839.405478487856, 839.086587168911, 838.599025858842, 837.908440268897, 836.980433886868, 835.780700732133, 834.275134219688
 196, 839.639506474598, 839.638111075667, 839.55570569604, 839.371438602623, 839.052554558677, 838.565005479592, 837.874439312701, 836.946462397404, 835.746771997163, 834.241264699647
 196.5, 839.605461646758, 839.604066277108, 839.521662628098, 839.337399541323, 839.018522891986, 838.530986205104, 837.840439648592, 836.912492385959, 835.71284488951, 834.207396885572
 197, 839.571417547323, 839.570022207528, 839.487620322963, 839.303361315796, 838.984492178337, 838.496968041714, 837.806441279228, 836.878523851534, 835.678919405221, 834.173530771926
 197.5, 839.537374190006, 839.535978880627, 839.453578793672, 839.269323937654, 838.95046242704, 838.462950995635, 837.772444207216, 836.844556793147, 835.644995540419, 834.139666353276
 198, 839.503331588251, 839.50193630984, 839.41953805301, 839.235287418277, 838.916433647224, 838.428935072956, 837.738448435111, 836.810591209838, 835.611073291303, 834.105803624298
 198.5, 839.469289755239, 839.467894508336, 839.385498113511, 839.201251768826, 838.88240584784, 838.394920279647, 837.704453965416, 836.77662710066, 835.577152654145, 834.071942579767
 199, 839.435248703895, 839.433853489029, 839.351458987461, 839.16721700024, 838.848379037661, 838.360906621561, 837.670460800584, 836.742664464687, 835.543233625286, 834.03808321456
 199.5, 839.401208446886, 839.399813264577, 839.317420686909, 839.133183123246, 838.81435322529, 838.326894104434, 837.636468943021, 836.708703301006, 835.50931620114, 834.004225523654
 200, 839.367168996635, 839.365773847393, 839.283383223664, 839.099150148357, 838.780328419158, 838.292882733891, 837.602478395082, 836.674743608725, 835.475400378189, 833.97036950212
 200.5, 839.33313036532, 839.331735249643, 839.249346609306, 839.065118085885, 838.746304627532, 838.258872515444, 837.568489159077, 836.640785386965, 835.441486152982, 833.936515145126
 201, 839.29909256488, 839.297697483257, 839.215310855187, 839.031086945935, 838.712281858519, 838.224863454498, 837.53450123727, 836.606828634864, 835.407573522134, 833.902662447933
 201.5, 839.26505560702, 839.263660559931, 839.181275972437, 838.997056738416, 838.678260120062, 838.19085555635, 837.500514631876, 836.572873351575, 835.373662482325, 833.868811405892
 202, 839.231019503216, 839.229624491131, 839.147241971967, 838.963027473042, 838.644239419951, 838.156848826194, 837.466529345071, 836.538919536269, 835.3397530303, 833.834962014446
 202.5, 839.196984264718, 839.1955892881, 839.113208864475, 838.928999159336, 838.610219765823, 838.122843269121, 837.432545378983, 836.504967188128, 835.305845162863, 833.801114269123
 203, 839.162949902558, 839.161554961857, 839.079176660448, 838.894971806636, 838.576201165163, 838.08883889012, 837.3985627357, 836.471016306351, 835.271938876883, 833.767268165538
 203.5, 839.128916427548, 839.127521523208, 839.045145370168, 838.860945424094, 838.542183625311, 838.054835694084, 837.364581417267, 836.437066890153, 835.238034169286, 833.733423699391
 204, 839.094883850292, 839.093488982747, 839.011115003715, 838.826920020683, 838.50816715346, 838.020833685808, 837.330601425689, 836.40311893876, 835.204131037058, 833.699580866464
 204.5, 839.060852181181, 839.059457350858, 838.977085570973, 838.792895605202, 838.474151756665, 837.986832869993, 837.296622762928, 836.369172451413, 835.170229477244, 833.665739662621
 205, 839.026821430407, 839.025426637723, 838.943057081628, 838.758872186276, 838.440137441839, 837.952833251245, 837.26264543091, 836.335227427368, 835.136329486942, 833.631900083804
 205.5, 838.992791607959, 838.991396853324, 838.90902954518, 838.724849772358, 838.40612421576, 837.918834834083, 837.22866943152, 836.301283865892, 835.102431063309, 833.598062126034
 206, 838.958762723632, 838.957368007447, 838.87500297094, 838.690828371739, 838.372112085074, 837.884837622933, 837.194694766605, 836.267341766267, 835.068534203554, 833.564225785408
 206.5, 838.924734787027, 838.923340109686, 838.840977368038, 838.656807992544, 838.338101056295, 837.850841622134, 837.160721437977, 836.233401127788, 835.034638904939, 833.530391058099
 207, 838.890707807558, 838.889313169446, 838.806952745424, 838.622788642741, 838.304091135809, 837.816846835942, 837.12674944741, 836.199461949761, 835.000745164781, 833.496557940352
 207.5, 838.856681794453, 838.855287195949, 838.772929111871, 838.588770330139, 838.270082329876, 837.782853268526, 837.092778796641, 836.165524231505, 834.966852980446, 833.462726428485
 208, 838.82265675676, 838.821262198234, 838.738906475981, 838.554753062395, 838.236074644632, 837.748860923973, 837.058809487374, 836.131587972352, 834.93296234935, 833.428896518886
 208.5, 838.788632703348, 838.787238185164, 838.704884846188, 838.520736847016, 838.202068086095, 837.71486980629, 837.024841521277, 836.097653171645, 834.899073268958, 833.395068208014
 209, 838.754609642914, 838.753215165428, 838.670864230759, 838.486721691359, 838.168062660161, 837.680879919405, 836.990874899987, 836.063719828738, 834.865185736786, 833.361241492392
 209.5, 838.720587583981, 838.719193147543, 838.636844637798, 838.452707602639, 838.134058372613, 837.646891267166, 836.956909625104, 836.029787942998, 834.831299750394, 833.327416368615
 210, 838.686566534907, 838.68517213986, 838.602826075251, 838.418694587927, 838.100055229116, 837.612903853346, 836.922945698198, 835.995857513802, 834.79741530739, 833.293592833339
 210.5, 838.652546503887, 838.651152150565, 838.568808550908, 838.384682654156, 838.066053235228, 837.578917681645, 836.888983120808, 835.961928540539, 834.763532405428, 833.259770883285
 211, 838.618527498951, 838.617133187685, 838.534792072404, 838.350671808123, 838.032052396395, 837.544932755687, 836.85502189444, 835.928001022608, 834.729651042205, 833.225950515239
 211.5, 838.584509527975, 838.583115259087, 838.500776647227, 838.316662056491, 837.998052717954, 837.510949079025, 836.821062020569, 835.894074959417, 834.695771215462, 833.192131726045
 212, 838.550492598677, 838.549098372484, 838.466762282715, 838.282653405791, 837.964054205141, 837.476966655143, 836.787103500643, 835.860150350389, 834.661892922985, 833.158314512611
 212.5, 838.516476718627, 838.515082535438, 838.432748986064, 838.248645862426, 837.930056863084, 837.442985487453, 836.753146336077, 835.826227194952, 834.6280161626, 833.124498871901
 213, 838.482461895243, 838.481067755363, 838.398736764325, 838.214639432673, 837.896060696813, 837.409005579303, 836.71919052826, 835.792305492546, 834.594140932174, 833.090684800938
 213.5, 838.448448135798, 838.447054039525, 838.364725624415, 838.180634122686, 837.862065711258, 837.37502693397, 836.685236078552, 835.758385242623, 834.560267229616, 833.056872296804
 214, 838.414435447423, 838.41304139505, 838.33071557311, 838.146629938496, 837.828071911252, 837.34104955467, 836.651282988284, 835.72446644464, 834.526395052873, 833.023061356634
 214.5, 838.380423837108, 838.37902982892, 838.296706617057, 838.112626886018, 837.79407930153, 837.307073444554, 836.617331258762, 835.690549098067, 834.492524399933, 832.989251977619
 215, 838.346413311706, 838.345019347984, 838.26269876277, 838.078624971047, 837.760087886738, 837.273098606708, 836.583380891263, 835.656633202382, 834.458655268819, 832.955444157003
 215.5, 838.312403877933, 838.311009958953, 838.228692016635, 838.044624199268, 837.726097671426, 837.239125044159, 836.549431887041, 835.622718757071, 834.424787657594, 832.921637892083
 216, 838.278395542375, 838.277001668407, 838.194686384912, 838.010624576249, 837.692108660056, 837.205152759875, 836.51548424732, 835.588805761631, 834.390921564357, 832.887833180208
 216.5, 838.244388311489, 838.242994482797, 838.160681873738, 837.976626107453, 837.658120857002, 837.171181756761, 836.481537973304, 835.554894215566, 834.357056987243, 832.854030018777
 217, 838.210382191603, 838.208988408447, 838.12667848913, 837.942628798232, 837.624134266551, 837.137212037668, 836.447593066168, 835.52098411839, 834.32319392442, 832.820228405238
 217.5, 838.176377188922, 838.174983451556, 838.092676236985, 837.908632653834, 837.590148892905, 837.103243605387, 836.413649527066, 835.487075469622, 834.289332374094, 832.786428337089
 218, 838.142373309527, 838.1409796182, 838.058675123085, 837.874637679402, 837.556164740184, 837.069276462656, 836.379707357126, 835.453168268794, 834.255472334503, 832.752629811875
 218.5, 838.10837055938, 838.106976914337, 838.024675153097, 837.84064387998, 837.522181812425, 837.035310612158, 836.345766557455, 835.419262515442, 834.221613803918, 832.718832827186
 219, 838.074368944327, 838.072975345807, 837.990676332578, 837.806651260511, 837.488200113586, 837.001346056521, 836.311827129135, 835.385358209112, 834.187756780643, 832.685037380661
 219.5, 838.040368470097, 838.038974918335, 837.956678666973, 837.772659825839, 837.454219647546, 836.967382798322, 836.277889073228, 835.351455349357, 834.153901263015, 832.651243469982
 220, 838.006369142306, 838.004975637533, 837.922682161621, 837.738669580714, 837.420240418108, 836.933420840085, 836.243952390772, 835.317553935737, 834.120047249399, 832.617451092874
 220.5, 837.972370966461, 837.970977508901, 837.888686821757, 837.704680529794, 837.386262428999, 836.899460184286, 836.210017082785, 835.28365396782, 834.086194738195, 832.583660247109
 221, 837.938373947959, 837.936980537834, 837.85469265251, 837.67069267764, 837.352285683873, 836.86550083335, 836.176083150264, 835.249755445182, 834.05234372783, 832.549870930496
 221.5, 837.904378092091, 837.902984729618, 837.82069965891, 837.636706028728, 837.31831018631, 836.831542789653, 836.142150594185, 835.215858367405, 834.018494216761, 832.516083140891
 222, 837.870383404043, 837.868990089435, 837.786707845887, 837.602720587443, 837.28433593982, 836.797586055524, 836.108219415502, 835.181962734079, 833.984646203475, 832.482296876187
 222.5, 837.8363898889, 837.834996622365, 837.752717218272, 837.568736358083, 837.250362947844, 836.763630633248, 836.074289615153, 835.148068544799, 833.950799686486, 832.448512134317
 223, 837.802397551645, 837.801004333387, 837.718727780804, 837.534753344861, 837.216391213753, 836.729676525059, 836.040361194053, 835.114175799168, 833.916954664338, 832.414728913256
 223.5, 837.768406397165, 837.767013227385, 837.684739538126, 837.500771551909, 837.182420740853, 836.69572373315, 836.0064341531, 835.080284496796, 833.883111135599, 832.380947211013
 224, 837.734416430248, 837.733023309141, 837.65075249479, 837.466790983275, 837.148451532383, 836.66177225967, 835.972508493174, 835.046394637299, 833.849269098867, 832.34716702564
 224.5, 837.700427655589, 837.699034583348, 837.616766655257, 837.432811642927, 837.114483591519, 836.627822106724, 835.938584215133, 835.012506220299, 833.815428552763, 832.313388355221
 225, 837.666440077789, 837.665047054603, 837.582782023902, 837.398833534754, 837.080516921372, 836.593873276374, 835.904661319822, 834.978619245425, 833.781589495938, 832.279611197879
 225.5, 837.632453701359, 837.631060727413, 837.548798605011, 837.364856662571, 837.046551524992, 836.559925770642, 835.870739808064, 834.944733712311, 833.747751927063, 832.245835551771
 226, 837.598468530722, 837.597075606197, 837.514816402787, 837.330881030113, 837.012587405369, 836.52597959151, 835.836819680668, 834.910849620597, 833.713915844837, 832.21206141509
 226.5, 837.564484570211, 837.563091695284, 837.480835421349, 837.296906641045, 836.978624565432, 836.492034740917, 835.802900938424, 834.87696696993, 833.680081247983, 832.178288786062
 227, 837.530501824075, 837.52910899892, 837.446855664735, 837.262933498957, 836.944663008054, 836.458091220766, 835.768983582106, 834.843085759961, 833.646248135247, 832.144517662948
 227.5, 837.496520296478, 837.495127521267, 837.412877136904, 837.228961607368, 836.91070273605, 836.424149032921, 835.735067612472, 834.809205990349, 833.612416505398, 832.110748044039
 228, 837.462539991503, 837.461147266403, 837.378899841733, 837.194990969727, 836.876743752176, 836.390208179209, 835.701153030265, 834.775327660757, 833.57858635723, 832.07697992766
 228.5, 837.42856091315, 837.427168238325, 837.344923783027, 837.161021589417, 836.842786059137, 836.356268661418, 835.66723983621, 834.741450770853, 833.544757689556, 832.043213312169
 229, 837.394583065343, 837.393190440953, 837.310948964512, 837.127053469751, 836.808829659583, 836.322330481302, 835.633328031018, 834.707575320312, 833.510930501213, 832.009448195951
 229.5, 837.360606451926, 837.359213878129, 837.276975389841, 837.093086613976, 836.77487455611, 836.288393640579, 835.599417615386, 834.673701308811, 833.477104791061, 831.975684577425
 230, 837.326631076666, 837.325238553616, 837.243003062597, 837.059121025278, 836.740920751262, 836.254458140933, 835.565508589994, 834.639828736036, 833.443280557977, 831.941922455038
 230.5, 837.292656943258, 837.291264471107, 837.209031986288, 837.025156706776, 836.706968247535, 836.220523984012, 835.531600955509, 834.605957601675, 833.409457800863, 831.908161827266
 231, 837.258684055321, 837.257291634218, 837.175062164355, 836.991193661528, 836.673017047372, 836.186591171433, 835.497694712583, 834.572087905423, 833.375636518637, 831.874402692613
 231.5, 837.224712416405, 837.223320046494, 837.141093600171, 836.957231892532, 836.639067153169, 836.15265970478, 835.463789861856, 834.538219646978, 833.341816710242, 831.840645049614
 232, 837.190742029988, 837.189349711413, 837.10712629704, 836.923271402727, 836.605118567273, 836.118729585603, 835.429886403953, 834.504352826044, 833.307998374635, 831.806888896828
 232.5, 837.15677289948, 837.155380632379, 837.073160258202, 836.889312194991, 836.571171291985, 836.084800815422, 835.395984339484, 834.470487442329, 833.274181510797, 831.773134232842
 233, 837.12280502822, 837.121412812732, 837.039195486833, 836.855354272147, 836.53722532956, 836.050873395726, 835.362083669049, 834.436623495545, 833.240366117725, 831.739381056271
 233.5, 837.088838419486, 837.087446255744, 837.005231986043, 836.82139763696, 836.503280682206, 836.016947327975, 835.328184393233, 834.402760985411, 833.206552194434, 831.705629365752
 234, 837.054873076487, 837.053480964623, 836.971269758884, 836.787442292142, 836.46933735209, 835.983022613597, 835.294286512609, 834.368899911647, 833.172739739959, 831.671879159952
 234.5, 837.02090900237, 837.019516942512, 836.937308808344, 836.753488240348, 836.435395341331, 835.949099253993, 835.260390027739, 834.335040273979, 833.138928753351, 831.638130437561
 235, 836.986946200218, 836.985554192493, 836.903349137355, 836.719535484184, 836.401454652011, 835.915177250534, 835.22649493917, 834.301182072137, 833.105119233679, 831.604383197291
 235.5, 836.952984673053, 836.951592717585, 836.869390748788, 836.6855840262, 836.367515286167, 835.881256604564, 835.192601247441, 834.267325305855, 833.07131118003, 831.570637437882
 236, 836.91902442384, 836.91763252075, 836.835433645457, 836.651633868898, 836.333577245794, 835.847337317399, 835.158708953075, 834.233469974872, 833.037504591506, 831.536893158095
 236.5, 836.88506545548, 836.883673604888, 836.80147783012, 836.617685014728, 836.299640532849, 835.813419390329, 835.124818056586, 834.199616078928, 833.003699467226, 831.503150356714
 237, 836.85110777082, 836.849715972841, 836.767523305482, 836.583737466093, 836.26570514925, 835.779502824617, 835.090928558478, 834.16576361777, 832.969895806325, 831.469409032546
 237.5, 836.817151372648, 836.815759627398, 836.733570074192, 836.549791225346, 836.231771096875, 835.745587621501, 835.057040459241, 834.131912591147, 832.936093607953, 831.435669184421
 238, 836.783196263698, 836.781804571288, 836.699618138846, 836.515846294794, 836.197838377564, 835.711673782193, 835.023153759357, 834.098062998814, 832.902292871278, 831.401930811189
 238.5, 836.749242446649, 836.74785080719, 836.665667501991, 836.481902676697, 836.163906993122, 835.677761307879, 834.989268459296, 834.064214840526, 832.868493595479, 831.368193911723
 239, 836.715289924127, 836.713898337725, 836.631718166119, 836.447960373272, 836.129976945315, 835.643850199724, 834.955384559517, 834.030368116045, 832.834695779754, 831.334458484915
 239.5, 836.681338698705, 836.679947165466, 836.597770133675, 836.414019386689, 836.096048235876, 835.609940458865, 834.921502060472, 833.996522825134, 832.800899423312, 831.300724529678
 240, 836.647388772903, 836.645997292932, 836.563823407055, 836.380079719077, 836.062120866502, 835.576032086419, 834.887620962598, 833.962678967561, 832.767104525378, 831.266992044947
 240.5, 836.613440149195, 836.612048722592, 836.529877988606, 836.346141372518, 836.028194838853, 835.542125083479, 834.853741266327, 833.928836543097, 832.733311085192, 831.233261029673
 241, 836.579492830002, 836.578101456866, 836.495933880629, 836.312204349057, 835.99427015456, 835.508219451115, 834.81986297208, 833.894995551516, 832.699519102005, 831.19953148283
 241.5, 836.545546817698, 836.544155498126, 836.461991085378, 836.278268650697, 835.960346815219, 835.474315190375, 834.785986080266, 833.861155992595, 832.665728575083, 831.165803403408
 242, 836.511602114608, 836.510210848696, 836.428049605064, 836.244334279397, 835.926424822392, 835.440412302285, 834.752110591289, 833.827317866115, 832.631939503706, 831.132076790417
 242.5, 836.477658723013, 836.476267510854, 836.39410944185, 836.210401237081, 835.892504177613, 835.406510787852, 834.718236505542, 833.793481171861, 832.598151887164, 831.098351642885
 243, 836.443716645146, 836.442325486832, 836.36017059786, 836.176469525633, 835.858584882381, 835.37261064806, 834.684363823407, 833.759645909617, 832.564365724763, 831.064627959857
 243.5, 836.409775883197, 836.408384778817, 836.326233075171, 836.142539146898, 835.824666938168, 835.338711883873, 834.650492545262, 833.725812079174, 832.53058101582, 831.030905740397
 244, 836.375836439311, 836.374445388954, 836.292296875823, 836.108610102686, 835.790750346414, 835.304814496235, 834.616622671472, 833.691979680326, 832.496797759663, 830.997184983584
 244.5, 836.341898315591, 836.340507319343, 836.25836200181, 836.074682394767, 835.75683510853, 835.270918486072, 834.582754202398, 833.658148712867, 832.463015955634, 830.963465688516
 245, 836.307961514097, 836.306570572041, 836.22442845509, 836.040756024879, 835.7229212259, 835.237023854289, 834.548887138388, 833.624319176595, 832.429235603086, 830.929747854306
